u,view_errors,r_mean,beat_cv,N_beats,cell,axis,t_warn,t_adj,value,mcse,n
base,False,0.64,0.25,10,64,SL,2.0,6.0,0.14951,0.0011276380620571479,100000
base,False,0.64,0.25,10,64,AP,3.0,4.0,0.09262,0.000916741706261911,100000
base,False,0.64,0.25,10,64,SL,3.0,4.0,0.03778,0.0006029317672838279,100000
base,False,0.64,0.25,10,64,AP,3.0,5.0,0.1256,0.0010479725187236544,100000
base,False,0.64,0.25,10,64,SL,3.0,5.0,0.04698,0.0006691253963197033,100000
base,False,0.64,0.25,10,64,AP,3.0,6.0,0.13683,0.0010867729804333562,100000
base,False,0.64,0.25,10,64,SL,3.0,6.0,0.04924,0.0006842179652713016,100000
base,False,0.64,0.25,10,64,AP,4.0,5.0,0.04295,0.0006411341318320216,100000
base,False,0.64,0.25,10,64,SL,4.0,5.0,0.01189,0.0003427627153002496,100000
base,False,0.64,0.25,10,64,AP,4.0,6.0,0.05868,0.0007432136812518995,100000
base,False,0.64,0.25,10,64,SL,4.0,6.0,0.01538,0.00038914593149614197,100000
base,False,0.64,0.25,13,65,AP,2.0,4.0,0.19216,0.0012459315165770548,100000
base,False,0.64,0.25,13,65,SL,2.0,4.0,0.08651,0.0008889658030543133,100000
base,False,0.64,0.25,13,65,AP,2.0,5.0,0.20452,0.0012755060548660677,100000
base,False,0.64,0.25,13,65,SL,2.0,5.0,0.08886,0.0008997994243163306,100000
base,False,0.64,0.25,13,65,AP,2.0,6.0,0.2082,0.0012839499990264418,100000
base,False,0.64,0.25,13,65,SL,2.0,6.0,0.08946,0.0009025348104089947,100000
base,False,0.64,0.25,13,65,AP,3.0,4.0,0.06321,0.00076950955744552,100000
base,False,0.64,0.25,13,65,SL,3.0,4.0,0.02114,0.00045489669596513886,100000
base,False,0.64,0.25,13,65,AP,3.0,5.0,0.0835,0.0008748014060345353,100000
base,False,0.64,0.25,13,65,SL,3.0,5.0,0.02538,0.0004973515416684661,100000
base,False,0.64,0.25,13,65,AP,3.0,6.0,0.08995,0.0009047596227728114,100000
base,False,0.64,0.25,13,65,SL,3.0,6.0,0.02648,0.0005077283683230631,100000
base,False,0.64,0.25,13,65,AP,4.0,5.0,0.02685,0.0005111660933590959,100000
base,False,0.64,0.25,13,65,SL,4.0,5.0,0.00602,0.0002446172438729535,100000
base,False,0.64,0.25,13,65,AP,4.0,6.0,0.03573,0.0005869699063836238,100000
base,False,0.64,0.25,13,65,SL,4.0,6.0,0.00757,0.00027409296050792697,100000
base,False,0.64,0.3,1,66,AP,2.0,4.0,0.33239,0.001489653946055929,100000
base,False,0.64,0.3,1,66,SL,2.0,4.0,0.34484,0.0015030814162912134,100000
base,False,0.64,0.3,1,66,AP,2.0,5.0,0.41419,0.0015576798255739206,100000
base,False,0.64,0.3,1,66,SL,2.0,5.0,0.40576,0.0015528001236475993,100000
base,False,0.64,0.3,1,66,AP,2.0,6.0,0.46657,0.0015776008211838635,100000
base,False,0.64,0.3,1,66,SL,2.0,6.0,0.4381,0.0015689754300179464,100000
base,False,0.64,0.3,1,66,AP,3.0,4.0,0.16569,0.00117574156981881,100000
base,False,0.64,0.3,1,66,SL,3.0,4.0,0.15916,0.001156840932885762,100000
base,False,0.64,0.3,1,66,AP,3.0,5.0,0.27121,0.0014058987726717738,100000
base,False,0.64,0.3,1,66,SL,3.0,5.0,0.24378,0.0013577603308389888,100000
base,False,0.64,0.3,1,66,AP,3.0,6.0,0.33878,0.0014966900534178745,100000
base,False,0.64,0.3,1,66,SL,3.0,6.0,0.28901,0.001433468590168616,100000
base,False,0.64,0.3,1,66,AP,4.0,5.0,0.12833,0.0010576455507399442,100000
base,False,0.64,0.3,1,66,SL,4.0,5.0,0.1065,0.0009754883392434786,100000
base,False,0.64,0.3,1,66,AP,4.0,6.0,0.21156,0.0012915199046085197,100000
base,False,0.64,0.3,1,66,SL,4.0,6.0,0.16469,0.001172890463342592,100000
base,False,0.64,0.3,3,67,AP,2.0,4.0,0.34162,0.001499719225721935,100000
base,False,0.64,0.3,3,67,SL,2.0,4.0,0.29327,0.001439662137794837,100000
base,False,0.64,0.3,3,67,AP,2.0,5.0,0.40225,0.0015506287031394719,100000
base,False,0.64,0.3,3,67,SL,2.0,5.0,0.32558,0.0014818153177774888,100000
base,False,0.64,0.3,3,67,AP,2.0,6.0,0.43476,0.0015676215818876697,100000
base,False,0.64,0.3,3,67,SL,2.0,6.0,0.33859,0.0014964852551896393,100000
base,False,0.64,0.3,3,67,AP,3.0,4.0,0.15719,0.0011510052297882926,100000
base,False,0.64,0.3,3,67,SL,3.0,4.0,0.11573,0.0010116153770084754,100000
base,False,0.64,0.3,3,67,AP,3.0,5.0,0.24094,0.0013523605894878777,100000
base,False,0.64,0.3,3,67,SL,3.0,5.0,0.16319,0.0011685847162272833,100000
base,False,0.64,0.3,3,67,AP,3.0,6.0,0.2857,0.0014285499991249868,100000
base,False,0.64,0.3,3,67,SL,3.0,6.0,0.18308,0.001222954265702524,100000
base,False,0.64,0.3,3,67,AP,4.0,5.0,0.10514,0.0009699772182891719,100000
base,False,0.64,0.3,3,67,SL,4.0,5.0,0.06022,0.0007522868575217834,100000
base,False,0.64,0.3,3,67,AP,4.0,6.0,0.16262,0.0011669393111897464,100000
base,False,0.64,0.3,3,67,SL,4.0,6.0,0.08628,0.0008878950478519407,100000
base,False,0.64,0.3,5,68,AP,2.0,4.0,0.32891,0.0014856924712066087,100000
base,False,0.64,0.3,5,68,SL,2.0,4.0,0.25364,0.0013758878965962308,100000
base,False,0.64,0.3,5,68,AP,2.0,5.0,0.37866,0.001533872890431277,100000
base,False,0.64,0.3,5,68,SL,2.0,5.0,0.2753,0.0014124797697666327,100000
base,False,0.64,0.3,5,68,AP,2.0,6.0,0.40146,0.00155012860240691,100000
base,False,0.64,0.3,5,68,SL,2.0,6.0,0.28292,0.0014243464241538994,100000
base,False,0.64,0.3,5,68,AP,3.0,4.0,0.14495,0.001113281175175436,100000
base,False,0.64,0.3,5,68,SL,3.0,4.0,0.09128,0.0009107577153118166,100000
base,False,0.64,0.3,5,68,AP,3.0,5.0,0.21473,0.00129854159386598,100000
base,False,0.64,0.3,5,68,SL,3.0,5.0,0.12384,0.0010416508743336225,100000
base,False,0.64,0.3,5,68,AP,3.0,6.0,0.24807,0.001365764529851321,100000
base,False,0.64,0.3,5,68,SL,3.0,6.0,0.13593,0.0010837575148528382,100000
base,False,0.64,0.3,5,68,AP,4.0,5.0,0.08923,0.0009014876987513473,100000
base,False,0.64,0.3,5,68,SL,4.0,5.0,0.0421,0.0006350400774754298,100000
base,False,0.64,0.3,5,68,AP,4.0,6.0,0.13298,0.0010737612378922978,100000
base,False,0.64,0.3,5,68,SL,4.0,6.0,0.05875,0.0007436291918691734,100000
base,False,0.64,0.3,7,69,AP,2.0,4.0,0.3185,0.0014732879894983194,100000
base,False,0.64,0.3,7,69,SL,2.0,4.0,0.22446,0.001319385115877847,100000
base,False,0.64,0.3,7,69,AP,2.0,5.0,0.35703,0.0015151223683254104,100000
base,False,0.64,0.3,7,69,SL,2.0,5.0,0.23974,0.0013500545633417932,100000
base,False,0.64,0.3,7,69,AP,2.0,6.0,0.37472,0.0015307021970324601,100000
base,False,0.64,0.3,7,69,SL,2.0,6.0,0.2445,0.001359116440927708,100000
base,False,0.64,0.3,7,69,AP,3.0,4.0,0.13425,0.0010780859775546662,100000
base,False,0.64,0.3,7,69,SL,3.0,4.0,0.07421,0.0008288719798617879,100000
base,False,0.64,0.3,7,69,AP,3.0,5.0,0.19115,0.0012434294411023086,100000
base,False,0.64,0.3,7,69,SL,3.0,5.0,0.09837,0.0009417714324611891,100000
base,False,0.64,0.3,7,69,AP,3.0,6.0,0.21731,0.0013041716294261273,100000
base,False,0.64,0.3,7,69,SL,3.0,6.0,0.10605,0.0009736703625971163,100000
base,False,0.64,0.3,7,69,AP,4.0,5.0,0.07416,0.0008286150758947124,100000
base,False,0.64,0.3,7,69,SL,4.0,5.0,0.03112,0.0005491042305427995,100000
base,False,0.64,0.3,7,69,AP,4.0,6.0,0.10888,0.0009850134293500775,100000
base,False,0.64,0.3,7,69,SL,4.0,6.0,0.04203,0.000634535098320022,100000
base,False,0.64,0.3,10,70,AP,2.0,4.0,0.2902,0.0014352141303652219,100000
base,False,0.64,0.3,10,70,SL,2.0,4.0,0.17908,0.0012124782620731803,100000
base,False,0.64,0.3,10,70,AP,2.0,5.0,0.32239,0.0014780212714978092,100000
base,False,0.64,0.3,10,70,SL,2.0,5.0,0.18949,0.0012392882630768356,100000
base,False,0.64,0.3,10,70,AP,2.0,6.0,0.33478,0.0014923215189763899,100000
base,False,0.64,0.3,10,70,SL,2.0,6.0,0.19236,0.0012464254105240314,100000
base,False,0.64,0.3,10,70,AP,3.0,4.0,0.11593,0.0010123746100135069,100000
base,False,0.64,0.3,10,70,SL,3.0,4.0,0.05448,0.0007177181173692078,100000
base,False,0.64,0.3,10,70,AP,3.0,5.0,0.16356,0.0011696500604881786,100000
base,False,0.64,0.3,10,70,SL,3.0,5.0,0.07102,0.0008122570996919633,100000
base,False,0.64,0.3,10,70,AP,3.0,6.0,0.18283,0.0012223059809229437,100000
base,False,0.64,0.3,10,70,SL,3.0,6.0,0.07576,0.0008367820648173573,100000
base,False,0.64,0.3,10,70,AP,4.0,5.0,0.06215,0.0007634617049990129,100000
base,False,0.64,0.3,10,70,SL,4.0,5.0,0.02165,0.0004602312190627663,100000
base,False,0.64,0.3,10,70,AP,4.0,6.0,0.08872,0.0008991593941009568,100000
base,False,0.64,0.3,10,70,SL,4.0,6.0,0.02827,0.0005241260067960757,100000
base,False,0.64,0.3,13,71,AP,2.0,4.0,0.19167,0.0012447192900409314,100000
base,False,0.64,0.3,13,71,SL,2.0,4.0,0.08574,0.0008853736634890378,100000
base,False,0.64,0.3,13,71,AP,2.0,5.0,0.20544,0.0012776322099884614,100000
base,False,0.64,0.3,13,71,SL,2.0,5.0,0.08865,0.0008988391263179414,100000
base,False,0.64,0.3,13,71,AP,2.0,6.0,0.20991,0.0012878190552247626,100000
base,False,0.64,0.3,13,71,SL,2.0,6.0,0.08928,0.0009017154850616684,100000
base,False,0.64,0.3,13,71,AP,3.0,4.0,0.06583,0.0007841964747434153,100000
base,False,0.64,0.3,13,71,SL,3.0,4.0,0.02221,0.0004660119730221532,100000
base,False,0.64,0.3,13,71,AP,3.0,5.0,0.08808,0.0008962249360512126,100000
base,False,0.64,0.3,13,71,SL,3.0,5.0,0.02724,0.0005147619100127747,100000
base,False,0.64,0.3,13,71,AP,3.0,6.0,0.09536,0.0009287974504702303,100000
base,False,0.64,0.3,13,71,SL,3.0,6.0,0.02853,0.0005264602463624391,100000
base,False,0.64,0.3,13,71,AP,4.0,5.0,0.02983,0.0005379606965197365,100000
base,False,0.64,0.3,13,71,SL,4.0,5.0,0.00701,0.00026383441587480585,100000
base,False,0.64,0.3,13,71,AP,4.0,6.0,0.04014,0.0006207155580457123,100000
base,False,0.64,0.3,13,71,SL,4.0,6.0,0.00895,0.00029782373142515017,100000
base,False,0.8,0.05,1,72,AP,2.0,4.0,0.22898,0.0013287142642419401,100000
base,False,0.8,0.05,1,72,SL,2.0,4.0,0.21422,0.0012974197146644567,100000
base,False,0.8,0.05,1,72,AP,2.0,5.0,0.23468,0.0013401690102371416,100000
base,False,0.8,0.05,1,72,SL,2.0,5.0,0.21872,0.001307216744078808,100000
base,False,0.8,0.05,1,72,AP,2.0,6.0,0.23553,0.001341848050637627,100000
base,False,0.8,0.05,1,72,SL,2.0,6.0,0.21913,0.0013080980204097856,100000
base,False,0.8,0.05,1,72,AP,3.0,4.0,0.06849,0.0007987435126497116,100000
base,False,0.8,0.05,1,72,SL,3.0,4.0,0.06016,0.0007519359972763639,100000
base,False,0.8,0.05,1,72,AP,3.0,5.0,0.08033,0.000859517836347798,100000
base,False,0.8,0.05,1,72,SL,3.0,5.0,0.06991,0.0008063658716736466,100000
base,False,0.8,0.05,1,72,AP,3.0,6.0,0.08221,0.0008686283203994675,100000
base,False,0.8,0.05,1,72,SL,3.0,6.0,0.07091,0.0008116758706528118,100000
base,False,0.8,0.05,1,72,AP,4.0,5.0,0.01768,0.0004167423376620139,100000
base,False,0.8,0.05,1,72,SL,4.0,5.0,0.01421,0.0003742736418718262,100000
base,False,0.8,0.05,1,72,AP,4.0,6.0,0.02062,0.0004493864216907315,100000
base,False,0.8,0.05,1,72,SL,4.0,6.0,0.01615,0.0003986123116513086,100000
base,False,0.8,0.05,3,73,AP,2.0,4.0,0.06785,0.0007952759112408724,100000
base,False,0.8,0.05,3,73,SL,2.0,4.0,0.06131,0.0007586243068871443,100000
base,False,0.8,0.05,3,73,AP,2.0,5.0,0.06792,0.000795656166946502,100000
base,False,0.8,0.05,3,73,SL,2.0,5.0,0.06135,0.0007588555692620302,100000
base,False,0.8,0.05,3,73,AP,2.0,6.0,0.06794,0.0007957647667495715,100000
base,False,0.8,0.05,3,73,SL,2.0,6.0,0.06135,0.0007588555692620302,100000
base,False,0.8,0.05,3,73,AP,3.0,4.0,0.00579,0.00023992657001674494,100000
base,False,0.8,0.05,3,73,SL,3.0,4.0,0.00396,0.0001986030815470898,100000
base,False,0.8,0.05,3,73,AP,3.0,5.0,0.00595,0.0002431994551803108,100000
base,False,0.8,0.05,3,73,SL,3.0,5.0,0.00408,0.00020157761780515218,100000
base,False,0.8,0.05,3,73,AP,3.0,6.0,0.00599,0.00024401065345595055,100000
base,False,0.8,0.05,3,73,SL,3.0,6.0,0.00408,0.00020157761780515218,100000
base,False,0.8,0.05,3,73,AP,4.0,5.0,0.00025,4.9993749609326164e-05,100000
base,False,0.8,0.05,3,73,SL,4.0,5.0,0.00018,4.242258832273203e-05,100000
base,False,0.8,0.05,3,73,AP,4.0,6.0,0.00029,5.3843839016177145e-05,100000
base,False,0.8,0.05,3,73,SL,4.0,6.0,0.00018,4.242258832273203e-05,100000
base,False,0.8,0.05,5,74,AP,2.0,4.0,0.02408,0.00048476957000207843,100000
base,False,0.8,0.05,5,74,SL,2.0,4.0,0.02033,0.0004462812017103118,100000
base,False,0.8,0.05,5,74,AP,2.0,5.0,0.02408,0.00048476957000207843,100000
base,False,0.8,0.05,5,74,SL,2.0,5.0,0.02033,0.0004462812017103118,100000
base,False,0.8,0.05,5,74,AP,2.0,6.0,0.02408,0.00048476957000207843,100000
base,False,0.8,0.05,5,74,SL,2.0,6.0,0.02033,0.0004462812017103118,100000
base,False,0.8,0.05,5,74,AP,3.0,4.0,0.00073,8.54088461460521e-05,100000
base,False,0.8,0.05,5,74,SL,3.0,4.0,0.00029,5.3843839016177145e-05,100000
base,False,0.8,0.05,5,74,AP,3.0,5.0,0.00074,8.59914181764669e-05,100000
base,False,0.8,0.05,5,74,SL,3.0,5.0,0.00029,5.3843839016177145e-05,100000
base,False,0.8,0.05,5,74,AP,3.0,6.0,0.00074,8.59914181764669e-05,100000
base,False,0.8,0.05,5,74,SL,3.0,6.0,0.00029,5.3843839016177145e-05,100000
base,False,0.8,0.05,5,74,AP,4.0,5.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,5,74,SL,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,5,74,AP,4.0,6.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,5,74,SL,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,7,75,AP,2.0,4.0,0.00843,0.0002891182301412348,100000
base,False,0.8,0.05,7,75,SL,2.0,4.0,0.00777,0.0002776621526243719,100000
base,False,0.8,0.05,7,75,AP,2.0,5.0,0.00843,0.0002891182301412348,100000
base,False,0.8,0.05,7,75,SL,2.0,5.0,0.00777,0.0002776621526243719,100000
base,False,0.8,0.05,7,75,AP,2.0,6.0,0.00843,0.0002891182301412348,100000
base,False,0.8,0.05,7,75,SL,2.0,6.0,0.00777,0.0002776621526243719,100000
base,False,0.8,0.05,7,75,AP,3.0,4.0,9e-05,2.9998649969623634e-05,100000
base,False,0.8,0.05,7,75,SL,3.0,4.0,6e-05,2.4494162569885914e-05,100000
base,False,0.8,0.05,7,75,AP,3.0,5.0,0.0001,3.162119542332326e-05,100000
base,False,0.8,0.05,7,75,SL,3.0,5.0,6e-05,2.4494162569885914e-05,100000
base,False,0.8,0.05,7,75,AP,3.0,6.0,0.0001,3.162119542332326e-05,100000
base,False,0.8,0.05,7,75,SL,3.0,6.0,6e-05,2.4494162569885914e-05,100000
base,False,0.8,0.05,7,75,AP,4.0,5.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,7,75,SL,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,7,75,AP,4.0,6.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,7,75,SL,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,AP,2.0,4.0,0.00231,0.00015181119523934985,100000
base,False,0.8,0.05,10,76,SL,2.0,4.0,0.00188,0.00013698414506796032,100000
base,False,0.8,0.05,10,76,AP,2.0,5.0,0.00231,0.00015181119523934985,100000
base,False,0.8,0.05,10,76,SL,2.0,5.0,0.00188,0.00013698414506796032,100000
base,False,0.8,0.05,10,76,AP,2.0,6.0,0.00231,0.00015181119523934985,100000
base,False,0.8,0.05,10,76,SL,2.0,6.0,0.00188,0.00013698414506796032,100000
base,False,0.8,0.05,10,76,AP,3.0,4.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,SL,3.0,4.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,AP,3.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,SL,3.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,AP,3.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,SL,3.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,AP,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,SL,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,AP,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,10,76,SL,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,AP,2.0,4.0,0.00064,7.997439590268876e-05,100000
base,False,0.8,0.05,13,77,SL,2.0,4.0,0.00041,6.401811462390937e-05,100000
base,False,0.8,0.05,13,77,AP,2.0,5.0,0.00064,7.997439590268876e-05,100000
base,False,0.8,0.05,13,77,SL,2.0,5.0,0.00041,6.401811462390937e-05,100000
base,False,0.8,0.05,13,77,AP,2.0,6.0,0.00064,7.997439590268876e-05,100000
base,False,0.8,0.05,13,77,SL,2.0,6.0,0.00041,6.401811462390937e-05,100000
base,False,0.8,0.05,13,77,AP,3.0,4.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,13,77,SL,3.0,4.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,AP,3.0,5.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,13,77,SL,3.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,AP,3.0,6.0,1e-05,9.999949999874999e-06,100000
base,False,0.8,0.05,13,77,SL,3.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,AP,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,SL,4.0,5.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,AP,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.05,13,77,SL,4.0,6.0,0.0,0.0,100000
base,False,0.8,0.1,1,78,AP,2.0,4.0,0.30319,0.0014534986202263832,100000
base,False,0.8,0.1,1,78,SL,2.0,4.0,0.27957,0.0014191920768521786,100000
base,False,0.8,0.1,1,78,AP,2.0,5.0,0.32719,0.0014837004546066567,100000
base,False,0.8,0.1,1,78,SL,2.0,5.0,0.29558,0.00144295690718746,100000
base,False,0.8,0.1,1,78,AP,2.0,6.0,0.33456,0.0014920777674102647,100000
base,False,0.8,0.1,1,78,SL,2.0,6.0,0.30011,0.0014492894393460542,100000
base,False,0.8,0.1,1,78,AP,3.0,4.0,0.1181,0.0010205507826659094,100000
base,False,0.8,0.1,1,78,SL,3.0,4.0,0.10047,0.0009506617647723085,100000
base,False,0.8,0.1,1,78,AP,3.0,5.0,0.15735,0.0011514815565175154,100000
base,False,0.8,0.1,1,78,SL,3.0,5.0,0.12835,0.0010577158290391612,100000
base,False,0.8,0.1,1,78,AP,3.0,6.0,0.16982,0.0011873549073465777,100000
base,False,0.8,0.1,1,78,SL,3.0,6.0,0.13632,0.0010850661620380574,100000
base,False,0.8,0.1,1,78,AP,4.0,5.0,0.05424,0.0007162263776209307,100000
base,False,0.8,0.1,1,78,SL,4.0,5.0,0.03867,0.0006097100220596673,100000
base,False,0.8,0.1,1,78,AP,4.0,6.0,0.0728,0.0008215848099861633,100000
base,False,0.8,0.1,1,78,SL,4.0,6.0,0.0503,0.0006911577967439852,100000
base,False,0.8,0.1,3,79,AP,2.0,4.0,0.16638,0.0011776998581981744,100000
base,False,0.8,0.1,3,79,SL,2.0,4.0,0.13181,0.0010697482128987177,100000
base,False,0.8,0.1,3,79,AP,2.0,5.0,0.17063,0.001189602467633621,100000
base,False,0.8,0.1,3,79,SL,2.0,5.0,0.13365,0.001076046827512632,100000
base,False,0.8,0.1,3,79,AP,2.0,6.0,0.1714,0.0011917300029788626,100000
base,False,0.8,0.1,3,79,SL,2.0,6.0,0.13397,0.0010771352705208385,100000
base,False,0.8,0.1,3,79,AP,3.0,4.0,0.04093,0.0006265359933794706,100000
base,False,0.8,0.1,3,79,SL,3.0,4.0,0.02591,0.0005023810496027891,100000
base,False,0.8,0.1,3,79,AP,3.0,5.0,0.04858,0.0006798528046570081,100000
base,False,0.8,0.1,3,79,SL,3.0,5.0,0.02953,0.0005353314776846211,100000
base,False,0.8,0.1,3,79,AP,3.0,6.0,0.05011,0.000689920197559109,100000
base,False,0.8,0.1,3,79,SL,3.0,6.0,0.03009,0.0005402276547900894,100000
base,False,0.8,0.1,3,79,AP,4.0,5.0,0.01062,0.0003241483549240995,100000
base,False,0.8,0.1,3,79,SL,4.0,5.0,0.00501,0.0002232688939373329,100000
base,False,0.8,0.1,3,79,AP,4.0,6.0,0.01282,0.0003557477701968067,100000
base,False,0.8,0.1,3,79,SL,4.0,6.0,0.00582,0.00024054370912580524,100000
base,False,0.8,0.1,5,80,AP,2.0,4.0,0.10121,0.0009537637857457159,100000
base,False,0.8,0.1,5,80,SL,2.0,4.0,0.07224,0.0008186658805642262,100000
base,False,0.8,0.1,5,80,AP,2.0,5.0,0.10242,0.0009588020838525539,100000
base,False,0.8,0.1,5,80,SL,2.0,5.0,0.07262,0.0008206481316617982,100000
base,False,0.8,0.1,5,80,AP,2.0,6.0,0.10262,0.0009596308436060191,100000
base,False,0.8,0.1,5,80,SL,2.0,6.0,0.07269,0.0008210125693313106,100000
base,False,0.8,0.1,5,80,AP,3.0,4.0,0.01734,0.00041278716549815356,100000
base,False,0.8,0.1,5,80,SL,3.0,4.0,0.00886,0.0002963359647427224,100000
base,False,0.8,0.1,5,80,AP,3.0,5.0,0.01976,0.0004401084230050591,100000
base,False,0.8,0.1,5,80,SL,3.0,5.0,0.00965,0.00030914199811737003,100000
base,False,0.8,0.1,5,80,AP,3.0,6.0,0.02009,0.00044369349668436654,100000
base,False,0.8,0.1,5,80,SL,3.0,6.0,0.00983,0.00031198351078222066,100000
base,False,0.8,0.1,5,80,AP,4.0,5.0,0.00333,0.0001821787885567362,100000
base,False,0.8,0.1,5,80,SL,4.0,5.0,0.00105,0.00010241569703907697,100000
base,False,0.8,0.1,5,80,AP,4.0,6.0,0.00383,0.00019532872548603804,100000
base,False,0.8,0.1,5,80,SL,4.0,6.0,0.0013,0.00011394340700540773,100000
base,False,0.8,0.1,7,81,AP,2.0,4.0,0.06479,0.0007784102767821093,100000
base,False,0.8,0.1,7,81,SL,2.0,4.0,0.04351,0.0006451114624621082,100000
base,False,0.8,0.1,7,81,AP,2.0,5.0,0.06538,0.0007816997863630257,100000
base,False,0.8,0.1,7,81,SL,2.0,5.0,0.04374,0.0006467365182205192,100000
base,False,0.8,0.1,7,81,AP,2.0,6.0,0.06544,0.000782033288294047,100000
base,False,0.8,0.1,7,81,SL,2.0,6.0,0.04377,0.0006469481207948594,100000
base,False,0.8,0.1,7,81,AP,3.0,4.0,0.00878,0.00029500697618869965,100000
base,False,0.8,0.1,7,81,SL,3.0,4.0,0.0037,0.0001919976562356947,100000
base,False,0.8,0.1,7,81,AP,3.0,5.0,0.0098,0.00031151179752940335,100000
base,False,0.8,0.1,7,81,SL,3.0,5.0,0.00401,0.00019984793969415846,100000
base,False,0.8,0.1,7,81,AP,3.0,6.0,0.0099,0.0003130812993457131,100000
base,False,0.8,0.1,7,81,SL,3.0,6.0,0.00406,0.00020108496711589358,100000
base,False,0.8,0.1,7,81,AP,4.0,5.0,0.0015,0.00012238259680199634,100000
base,False,0.8,0.1,7,81,SL,4.0,5.0,0.00041,6.401811462390937e-05,100000
base,False,0.8,0.1,7,81,AP,4.0,6.0,0.00162,0.00012717608265707826,100000
base,False,0.8,0.1,7,81,SL,4.0,6.0,0.00048,6.926540261920089e-05,100000
base,False,0.8,0.1,10,82,AP,2.0,4.0,0.03488,0.0005802015649754833,100000
base,False,0.8,0.1,10,82,SL,2.0,4.0,0.02203,0.000464162461860069,100000
base,False,0.8,0.1,10,82,AP,2.0,5.0,0.03504,0.0005814825741155104,100000
base,False,0.8,0.1,10,82,SL,2.0,5.0,0.0221,0.00046488267337038925,100000
base,False,0.8,0.1,10,82,AP,2.0,6.0,0.03504,0.0005814825741155104,100000
base,False,0.8,0.1,10,82,SL,2.0,6.0,0.0221,0.00046488267337038925,100000
base,False,0.8,0.1,10,82,AP,3.0,4.0,0.00343,0.00018488469650027823,100000
base,False,0.8,0.1,10,82,SL,3.0,4.0,0.00127,0.0001126226930951307,100000
base,False,0.8,0.1,10,82,AP,3.0,5.0,0.0038,0.00019456515618167605,100000
base,False,0.8,0.1,10,82,SL,3.0,5.0,0.00141,0.00011865967722861882,100000
base,False,0.8,0.1,10,82,AP,3.0,6.0,0.00382,0.0001950745395996105,100000
base,False,0.8,0.1,10,82,SL,3.0,6.0,0.00142,0.00011907911655701852,100000
base,False,0.8,0.1,10,82,AP,4.0,5.0,0.00052,7.20922742046608e-05,100000
base,False,0.8,0.1,10,82,SL,4.0,5.0,0.00016,3.9996799871989764e-05,100000
base,False,0.8,0.1,10,82,AP,4.0,6.0,0.00057,7.547682425751629e-05,100000
base,False,0.8,0.1,10,82,SL,4.0,6.0,0.00019,4.358484828469637e-05,100000
base,False,0.8,0.1,13,83,AP,2.0,4.0,0.02122,0.00045573799051648085,100000
base,False,0.8,0.1,13,83,SL,2.0,4.0,0.01193,0.0003433318380226337,100000
base,False,0.8,0.1,13,83,AP,2.0,5.0,0.02128,0.0004563678516284862,100000
base,False,0.8,0.1,13,83,SL,2.0,5.0,0.01193,0.0003433318380226337,100000
base,False,0.8,0.1,13,83,AP,2.0,6.0,0.02128,0.0004563678516284862,100000
base,False,0.8,0.1,13,83,SL,2.0,6.0,0.01193,0.0003433318380226337,100000
base,False,0.8,0.1,13,83,AP,3.0,4.0,0.00176,0.0001325481950084572,100000
base,False,0.8,0.1,13,83,SL,3.0,4.0,0.00064,7.997439590268876e-05,100000
base,False,0.8,0.1,13,83,AP,3.0,5.0,0.00193,0.00013879031306254772,100000
base,False,0.8,0.1,13,83,SL,3.0,5.0,0.00065,8.059637088603929e-05,100000
base,False,0.8,0.1,13,83,AP,3.0,6.0,0.00194,0.00013914871181581236,100000
