rhythm_state,p_beat_cv,p_N_beats,p_data_mode,axis,estimator,estimand,metric,W,v_win,se_win,v_none,se_none,diff,mcse_diff,lo95,hi95,ratio
AF_rr0.1,0.05,1,prospective,SL,A6,T1,bias_mm,0.25,-0.223464,0.00509066,-0.224137,0.00511293,0.000673588,0.00721504,-0.0134679,0.0148151,0.996995
AF_rr0.1,0.05,1,prospective,SL,A6,T1,relbias_pct,0.1,-3.24578,0.0860832,-3.21021,0.0865144,-0.0355691,0.122045,-0.274778,0.20364,1.01108
AF_rr0.1,0.05,1,prospective,SL,A6,T1,relbias_pct,0.15,-3.21037,0.0860136,-3.21021,0.0865144,-0.000153932,0.121996,-0.239266,0.238959,1.00005
AF_rr0.1,0.05,1,prospective,SL,A6,T1,relbias_pct,0.2,-3.24508,0.0858013,-3.21021,0.0865144,-0.0348694,0.121847,-0.273689,0.20395,1.01086
AF_rr0.1,0.05,1,prospective,SL,A6,T1,relbias_pct,0.25,-3.24195,0.0861182,-3.21021,0.0865144,-0.0317392,0.12207,-0.270996,0.207518,1.00989
AF_rr0.1,0.05,1,prospective,SL,A6,T1,rmse_mm,0.1,1.63054,0.00439773,1.6323,0.00419013,-0.00176424,0.00607431,-0.0136699,0.0101414,0.998919
AF_rr0.1,0.05,1,prospective,SL,A6,T1,rmse_mm,0.15,1.62248,0.00496507,1.6323,0.00419013,-0.00982551,0.00649685,-0.0225593,0.00290832,0.993981
AF_rr0.1,0.05,1,prospective,SL,A6,T1,rmse_mm,0.2,1.61839,0.0041838,1.6323,0.00419013,-0.0139129,0.00592126,-0.0255186,-0.00230725,0.991477
AF_rr0.1,0.05,1,prospective,SL,A6,T1,rmse_mm,0.25,1.62524,0.00416588,1.6323,0.00419013,-0.00706817,0.00590862,-0.0186491,0.00451272,0.99567
AF_rr0.1,0.05,1,prospective,SL,A6,T1,sd_err_mm,0.1,1.61477,0.00361076,1.61685,0.0036154,-0.00207836,0.00510967,-0.0120933,0.0079366,0.998715
AF_rr0.1,0.05,1,prospective,SL,A6,T1,sd_err_mm,0.15,1.60705,0.0035935,1.61685,0.0036154,-0.00979696,0.00509749,-0.019788,0.000194113,0.993941
AF_rr0.1,0.05,1,prospective,SL,A6,T1,sd_err_mm,0.2,1.60266,0.00358368,1.61685,0.0036154,-0.0141871,0.00509057,-0.0241646,-0.00420961,0.991225
AF_rr0.1,0.05,1,prospective,SL,A6,T1,sd_err_mm,0.25,1.60981,0.00359966,1.61685,0.0036154,-0.00704245,0.00510183,-0.017042,0.00295714,0.995644
AF_rr0.1,0.05,1,prospective,SL,A6,T2,bias_mm,0.1,0.0486886,0.00490239,0.0498294,0.00492556,-0.00114079,0.00694943,-0.0147617,0.0124801,0.977106
AF_rr0.1,0.05,1,prospective,SL,A6,T2,bias_mm,0.15,0.0491903,0.004889,0.0498294,0.00492556,-0.000639098,0.00693999,-0.0142415,0.0129633,0.987174
AF_rr0.1,0.05,1,prospective,SL,A6,T2,bias_mm,0.2,0.0476932,0.0048819,0.0498294,0.00492556,-0.00213616,0.00693499,-0.0157287,0.0114564,0.957131
AF_rr0.1,0.05,1,prospective,SL,A6,T2,bias_mm,0.25,0.0511179,0.00490607,0.0498294,0.00492556,0.00128849,0.00695203,-0.0123375,0.0149145,1.02586
AF_rr0.1,0.05,1,prospective,SL,A6,T2,relbias_pct,0.1,0.747096,0.087913,0.744919,0.0883976,0.00217664,0.124671,-0.242178,0.246532,1.00292
AF_rr0.1,0.05,1,prospective,SL,A6,T2,relbias_pct,0.15,0.753237,0.0879688,0.744919,0.0883976,0.00831746,0.12471,-0.236115,0.252749,1.01117
AF_rr0.1,0.05,1,prospective,SL,A6,T2,relbias_pct,0.2,0.709777,0.0876286,0.744919,0.0883976,-0.0351422,0.12447,-0.279104,0.20882,0.952824
AF_rr0.1,0.05,1,prospective,SL,A6,T2,relbias_pct,0.25,0.744374,0.0880524,0.744919,0.0883976,-0.000544719,0.124769,-0.245092,0.244003,0.999269
AF_rr0.1,0.05,1,prospective,SL,A6,T2,rmse_mm,0.1,1.55103,0.00382693,1.55839,0.00390218,-0.00735784,0.00546557,-0.0180704,0.00335467,0.995279
AF_rr0.1,0.05,1,prospective,SL,A6,T2,rmse_mm,0.15,1.54681,0.00383373,1.55839,0.00390218,-0.0115738,0.00547033,-0.0222956,-0.000851897,0.992573
AF_rr0.1,0.05,1,prospective,SL,A6,T2,rmse_mm,0.2,1.54452,0.00384763,1.55839,0.00390218,-0.0138649,0.00548008,-0.0246059,-0.00312397,0.991103
AF_rr0.1,0.05,1,prospective,SL,A6,T2,rmse_mm,0.25,1.55227,0.00387314,1.55839,0.00390218,-0.0061163,0.00549802,-0.0168924,0.00465982,0.996075
AF_rr0.1,0.05,1,prospective,SL,A6,T2,sd_err_mm,0.1,1.55027,0.00346653,1.5576,0.00348291,-0.00732541,0.00491401,-0.0169569,0.00230606,0.995297
AF_rr0.1,0.05,1,prospective,SL,A6,T2,sd_err_mm,0.15,1.54604,0.00345707,1.5576,0.00348291,-0.0115593,0.00490734,-0.0211777,-0.00194092,0.992579
AF_rr0.1,0.05,1,prospective,SL,A6,T2,sd_err_mm,0.2,1.54379,0.00345204,1.5576,0.00348291,-0.0138047,0.0049038,-0.0234161,-0.00419323,0.991137
AF_rr0.1,0.05,1,prospective,SL,A6,T2,sd_err_mm,0.25,1.55144,0.00346914,1.5576,0.00348291,-0.00616139,0.00491585,-0.0157965,0.00347367,0.996044
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,bias_mm,0.1,0.0156268,0.00430808,0.020719,0.0043324,-0.00509216,0.00610977,-0.0170673,0.00688298,0.754227
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,bias_mm,0.15,0.0198346,0.00430775,0.020719,0.0043324,-0.000884447,0.00610954,-0.0128591,0.0110902,0.957312
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,bias_mm,0.2,0.0137598,0.00429957,0.020719,0.0043324,-0.00695921,0.00610377,-0.0189226,0.00500418,0.664114
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,bias_mm,0.25,0.0171746,0.00430207,0.020719,0.0043324,-0.00354441,0.00610553,-0.0155113,0.00842243,0.828929
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,relbias_pct,0.1,0.2292,0.0823837,0.28245,0.0831377,-0.0532506,0.117043,-0.282654,0.176153,0.811469
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,relbias_pct,0.15,0.286763,0.0826769,0.28245,0.0831377,0.00431223,0.117249,-0.225496,0.23412,1.01527
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,relbias_pct,0.2,0.188358,0.0822334,0.28245,0.0831377,-0.094092,0.116937,-0.323288,0.135104,0.666873
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,relbias_pct,0.25,0.241806,0.0827208,0.28245,0.0831377,-0.0406443,0.11728,-0.270513,0.189225,0.856101
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,rmse_mm,0.1,1.36242,0.0031247,1.37018,0.003148,-0.00775942,0.0044355,-0.016453,0.000934155,0.994337
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,rmse_mm,0.15,1.36237,0.0031298,1.37018,0.003148,-0.00780882,0.00443909,-0.0165094,0.000891799,0.994301
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,rmse_mm,0.2,1.35971,0.00311449,1.37018,0.003148,-0.0104687,0.00442831,-0.0191482,-0.00178922,0.99236
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,rmse_mm,0.25,1.36054,0.00309555,1.37018,0.003148,-0.00964065,0.00441501,-0.0182941,-0.000987232,0.992964
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,sd_err_mm,0.1,1.36233,0.00304629,1.37003,0.00306349,-0.00769242,0.00432028,-0.0161602,0.000775328,0.994385
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,sd_err_mm,0.15,1.36223,0.00304605,1.37003,0.00306349,-0.00779659,0.00432012,-0.016264,0.000670837,0.994309
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,sd_err_mm,0.2,1.35964,0.00304027,1.37003,0.00306349,-0.0103817,0.00431604,-0.0188412,-0.00192229,0.992422
AF_rr0.1,0.05,1,prospective,SL,A6,Tv,sd_err_mm,0.25,1.36043,0.00304204,1.37003,0.00306349,-0.00959244,0.00431729,-0.0180543,-0.00113057,0.992998
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,bias_mm,0.1,-0.345646,0.006351,-0.346839,0.00634185,0.00119268,0.0089752,-0.0163987,0.0187841,0.996561
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,bias_mm,0.15,-0.355278,0.00632365,-0.346839,0.00634185,-0.00843926,0.00895586,-0.0259928,0.00911423,1.02433
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,bias_mm,0.2,-0.343877,0.00630161,-0.346839,0.00634185,0.00296231,0.00894032,-0.0145607,0.0204853,0.991459
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,bias_mm,0.25,-0.359676,0.00634919,-0.346839,0.00634185,-0.0128375,0.00897392,-0.0304263,0.00475141,1.03701
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,relbias_pct,0.1,-3.23337,0.0626486,-3.19025,0.0624374,-0.043117,0.0884492,-0.216477,0.130243,1.01352
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,relbias_pct,0.15,-3.29913,0.0625529,-3.19025,0.0624374,-0.108879,0.0883815,-0.282107,0.0643488,1.03413
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,relbias_pct,0.2,-3.17201,0.0624799,-3.19025,0.0624374,0.0182475,0.0883299,-0.154879,0.191374,0.99428
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,relbias_pct,0.25,-3.39605,0.0626491,-3.19025,0.0624374,-0.205799,0.0884496,-0.37916,-0.0324377,1.06451
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,rmse_mm,0.1,2.03788,0.00594691,2.03523,0.00577646,0.00264834,0.00829055,-0.0136011,0.0188978,1.0013
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,rmse_mm,0.15,2.03102,0.00571553,2.03523,0.00577646,-0.00421213,0.00812618,-0.0201394,0.0117152,0.99793
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,rmse_mm,0.2,2.02219,0.00582883,2.03523,0.00577646,-0.0130431,0.00820626,-0.0291273,0.00304121,0.993591
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,rmse_mm,0.25,2.03974,0.00584145,2.03523,0.00577646,0.00451168,0.00821523,-0.0115902,0.0206135,1.00222
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,sd_err_mm,0.1,2.00836,0.00449085,2.00547,0.00448439,0.00289325,0.00634645,-0.0095458,0.0153323,1.00144
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,sd_err_mm,0.15,1.99971,0.00447151,2.00547,0.00448439,-0.00575583,0.00633278,-0.0181681,0.00665643,0.99713
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,sd_err_mm,0.2,1.99274,0.00445593,2.00547,0.00448439,-0.0127246,0.00632179,-0.0251153,-0.000333865,0.993655
AF_rr0.1,0.05,1,retrospective,AP,A1,T1,sd_err_mm,0.25,2.00779,0.00448958,2.00547,0.00448439,0.00232111,0.00634555,-0.0101162,0.0147584,1.00116
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,bias_mm,0.1,0.0771518,0.0059809,0.0782302,0.00598412,-0.00107841,0.00846055,-0.0176611,0.0155043,0.986215
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,bias_mm,0.15,0.0709699,0.00595762,0.0782302,0.00598412,-0.00726032,0.00844411,-0.0238108,0.00929014,0.907193
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,bias_mm,0.2,0.0797614,0.00594097,0.0782302,0.00598412,0.00153122,0.00843237,-0.0149962,0.0180587,1.01957
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,bias_mm,0.25,0.0635894,0.00598027,0.0782302,0.00598412,-0.0146408,0.00846011,-0.0312226,0.00194098,0.812849
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,relbias_pct,0.1,0.708766,0.0626466,0.75645,0.0624931,-0.0476845,0.0884872,-0.221119,0.12575,0.936963
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,relbias_pct,0.15,0.654867,0.0625466,0.75645,0.0624931,-0.101584,0.0884165,-0.27488,0.0717127,0.86571
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,relbias_pct,0.2,0.779699,0.0626103,0.75645,0.0624931,0.0232492,0.0884615,-0.150135,0.196634,1.03073
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,relbias_pct,0.25,0.551522,0.0626464,0.75645,0.0624931,-0.204929,0.0884871,-0.378363,-0.0314941,0.729092
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,rmse_mm,0.1,1.89289,0.00530237,1.89395,0.00518799,-0.00106213,0.00741824,-0.0156019,0.0134776,0.999439
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,rmse_mm,0.15,1.88529,0.0052082,1.89395,0.00518799,-0.00866123,0.00735123,-0.0230696,0.00574718,0.995427
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,rmse_mm,0.2,1.88038,0.00517714,1.89395,0.00518799,-0.0135719,0.00732925,-0.0279372,0.000793478,0.992834
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,rmse_mm,0.25,1.89219,0.00530208,1.89395,0.00518799,-0.00176604,0.00741803,-0.0163054,0.0127733,0.999068
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,sd_err_mm,0.1,1.89133,0.00422916,1.89235,0.00423144,-0.00101874,0.00598254,-0.0127445,0.010707,0.999462
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,sd_err_mm,0.15,1.88397,0.00421269,1.89235,0.00423144,-0.00838119,0.00597092,-0.0200842,0.0033218,0.995571
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,sd_err_mm,0.2,1.8787,0.00420092,1.89235,0.00423144,-0.013648,0.00596261,-0.0253347,-0.00196127,0.992788
AF_rr0.1,0.05,1,retrospective,AP,A1,T2,sd_err_mm,0.25,1.89113,0.00422871,1.89235,0.00423144,-0.0012185,0.00598223,-0.0129437,0.0105067,0.999356
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,bias_mm,0.1,0.0227255,0.00477161,0.0306137,0.00478335,-0.00788812,0.00675638,-0.0211306,0.00535439,0.742333
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,bias_mm,0.15,0.0223034,0.00474388,0.0306137,0.00478335,-0.00831029,0.00673683,-0.0215145,0.00489389,0.728543
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,bias_mm,0.2,0.0295096,0.0047668,0.0306137,0.00478335,-0.00110402,0.00675298,-0.0143399,0.0121318,0.963937
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,bias_mm,0.25,0.0185662,0.00475852,0.0306137,0.00478335,-0.0120475,0.00674714,-0.0252719,0.00117693,0.606468
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,relbias_pct,0.1,0.206442,0.0543786,0.29772,0.0542008,-0.0912778,0.0767773,-0.241761,0.0592057,0.69341
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,relbias_pct,0.15,0.1825,0.0540532,0.29772,0.0542008,-0.11522,0.0765472,-0.265252,0.0348127,0.612993
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,relbias_pct,0.2,0.28413,0.0544285,0.29772,0.0542008,-0.0135901,0.0768127,-0.164143,0.136963,0.954353
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,relbias_pct,0.25,0.132424,0.0543997,0.29772,0.0542008,-0.165296,0.0767923,-0.315809,-0.0147829,0.444795
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,rmse_mm,0.1,1.50908,0.00364494,1.51293,0.00362596,-0.00385183,0.00514132,-0.0139288,0.00622516,0.997454
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,rmse_mm,0.15,1.5003,0.00361472,1.51293,0.00362596,-0.0126255,0.00511994,-0.0226606,-0.00259044,0.991655
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,rmse_mm,0.2,1.50767,0.00364418,1.51293,0.00362596,-0.00525559,0.00514078,-0.0153315,0.00482035,0.996526
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,rmse_mm,0.25,1.50488,0.00363511,1.51293,0.00362596,-0.0080476,0.00513436,-0.0181109,0.00201574,0.994681
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,sd_err_mm,0.1,1.50891,0.00337405,1.51263,0.00338236,-0.00371322,0.00477751,-0.0130771,0.0056507,0.997545
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,sd_err_mm,0.15,1.50015,0.00335445,1.51263,0.00338236,-0.0124816,0.00476368,-0.0218184,-0.00314481,0.991748
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,sd_err_mm,0.2,1.50739,0.00337065,1.51263,0.00338236,-0.00523468,0.0047751,-0.0145939,0.00412452,0.996539
AF_rr0.1,0.05,1,retrospective,AP,A1,Tv,sd_err_mm,0.25,1.50478,0.0033648,1.51263,0.00338236,-0.00785241,0.00477097,-0.0172035,0.0014987,0.994809
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,bias_mm,0.1,-0.345646,0.006351,-0.346839,0.00634185,0.00119268,0.0089752,-0.0163987,0.0187841,0.996561
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,bias_mm,0.15,-0.355278,0.00632365,-0.346839,0.00634185,-0.00843926,0.00895586,-0.0259928,0.00911423,1.02433
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,bias_mm,0.2,-0.343877,0.00630161,-0.346839,0.00634185,0.00296231,0.00894032,-0.0145607,0.0204853,0.991459
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,bias_mm,0.25,-0.359676,0.00634919,-0.346839,0.00634185,-0.0128375,0.00897392,-0.0304263,0.00475141,1.03701
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,relbias_pct,0.1,-3.23337,0.0626486,-3.19025,0.0624374,-0.043117,0.0884492,-0.216477,0.130243,1.01352
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,relbias_pct,0.15,-3.29913,0.0625529,-3.19025,0.0624374,-0.108879,0.0883815,-0.282107,0.0643488,1.03413
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,relbias_pct,0.2,-3.17201,0.0624799,-3.19025,0.0624374,0.0182475,0.0883299,-0.154879,0.191374,0.99428
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,relbias_pct,0.25,-3.39605,0.0626491,-3.19025,0.0624374,-0.205799,0.0884496,-0.37916,-0.0324377,1.06451
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,rmse_mm,0.1,2.03788,0.00594691,2.03523,0.00577646,0.00264834,0.00829055,-0.0136011,0.0188978,1.0013
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,rmse_mm,0.15,2.03102,0.00571553,2.03523,0.00577646,-0.00421213,0.00812618,-0.0201394,0.0117152,0.99793
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,rmse_mm,0.2,2.02219,0.00582883,2.03523,0.00577646,-0.0130431,0.00820626,-0.0291273,0.00304121,0.993591
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,rmse_mm,0.25,2.03974,0.00584145,2.03523,0.00577646,0.00451168,0.00821523,-0.0115902,0.0206135,1.00222
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,sd_err_mm,0.1,2.00836,0.00449085,2.00547,0.00448439,0.00289325,0.00634645,-0.0095458,0.0153323,1.00144
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,sd_err_mm,0.15,1.99971,0.00447151,2.00547,0.00448439,-0.00575583,0.00633278,-0.0181681,0.00665643,0.99713
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,sd_err_mm,0.2,1.99274,0.00445593,2.00547,0.00448439,-0.0127246,0.00632179,-0.0251153,-0.000333865,0.993655
AF_rr0.1,0.05,1,retrospective,AP,A6,T1,sd_err_mm,0.25,2.00779,0.00448958,2.00547,0.00448439,0.00232111,0.00634555,-0.0101162,0.0147584,1.00116
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,bias_mm,0.1,0.0771518,0.0059809,0.0782302,0.00598412,-0.00107841,0.00846055,-0.0176611,0.0155043,0.986215
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,bias_mm,0.15,0.0709699,0.00595762,0.0782302,0.00598412,-0.00726032,0.00844411,-0.0238108,0.00929014,0.907193
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,bias_mm,0.2,0.0797614,0.00594097,0.0782302,0.00598412,0.00153122,0.00843237,-0.0149962,0.0180587,1.01957
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,bias_mm,0.25,0.0635894,0.00598027,0.0782302,0.00598412,-0.0146408,0.00846011,-0.0312226,0.00194098,0.812849
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,relbias_pct,0.1,0.708766,0.0626466,0.75645,0.0624931,-0.0476845,0.0884872,-0.221119,0.12575,0.936963
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,relbias_pct,0.15,0.654867,0.0625466,0.75645,0.0624931,-0.101584,0.0884165,-0.27488,0.0717127,0.86571
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,relbias_pct,0.2,0.779699,0.0626103,0.75645,0.0624931,0.0232492,0.0884615,-0.150135,0.196634,1.03073
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,relbias_pct,0.25,0.551522,0.0626464,0.75645,0.0624931,-0.204929,0.0884871,-0.378363,-0.0314941,0.729092
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,rmse_mm,0.1,1.89289,0.00530237,1.89395,0.00518799,-0.00106213,0.00741824,-0.0156019,0.0134776,0.999439
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,rmse_mm,0.15,1.88529,0.0052082,1.89395,0.00518799,-0.00866123,0.00735123,-0.0230696,0.00574718,0.995427
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,rmse_mm,0.2,1.88038,0.00517714,1.89395,0.00518799,-0.0135719,0.00732925,-0.0279372,0.000793478,0.992834
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,rmse_mm,0.25,1.89219,0.00530208,1.89395,0.00518799,-0.00176604,0.00741803,-0.0163054,0.0127733,0.999068
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,sd_err_mm,0.1,1.89133,0.00422916,1.89235,0.00423144,-0.00101874,0.00598254,-0.0127445,0.010707,0.999462
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,sd_err_mm,0.15,1.88397,0.00421269,1.89235,0.00423144,-0.00838119,0.00597092,-0.0200842,0.0033218,0.995571
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,sd_err_mm,0.2,1.8787,0.00420092,1.89235,0.00423144,-0.013648,0.00596261,-0.0253347,-0.00196127,0.992788
AF_rr0.1,0.05,1,retrospective,AP,A6,T2,sd_err_mm,0.25,1.89113,0.00422871,1.89235,0.00423144,-0.0012185,0.00598223,-0.0129437,0.0105067,0.999356
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,bias_mm,0.1,0.0227255,0.00477161,0.0306137,0.00478335,-0.00788812,0.00675638,-0.0211306,0.00535439,0.742333
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,bias_mm,0.15,0.0223034,0.00474388,0.0306137,0.00478335,-0.00831029,0.00673683,-0.0215145,0.00489389,0.728543
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,bias_mm,0.2,0.0295096,0.0047668,0.0306137,0.00478335,-0.00110402,0.00675298,-0.0143399,0.0121318,0.963937
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,bias_mm,0.25,0.0185662,0.00475852,0.0306137,0.00478335,-0.0120475,0.00674714,-0.0252719,0.00117693,0.606468
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,relbias_pct,0.1,0.206442,0.0543786,0.29772,0.0542008,-0.0912778,0.0767773,-0.241761,0.0592057,0.69341
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,relbias_pct,0.15,0.1825,0.0540532,0.29772,0.0542008,-0.11522,0.0765472,-0.265252,0.0348127,0.612993
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,relbias_pct,0.2,0.28413,0.0544285,0.29772,0.0542008,-0.0135901,0.0768127,-0.164143,0.136963,0.954353
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,relbias_pct,0.25,0.132424,0.0543997,0.29772,0.0542008,-0.165296,0.0767923,-0.315809,-0.0147829,0.444795
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,rmse_mm,0.1,1.50908,0.00364494,1.51293,0.00362596,-0.00385183,0.00514132,-0.0139288,0.00622516,0.997454
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,rmse_mm,0.15,1.5003,0.00361472,1.51293,0.00362596,-0.0126255,0.00511994,-0.0226606,-0.00259044,0.991655
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,rmse_mm,0.2,1.50767,0.00364418,1.51293,0.00362596,-0.00525559,0.00514078,-0.0153315,0.00482035,0.996526
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,rmse_mm,0.25,1.50488,0.00363511,1.51293,0.00362596,-0.0080476,0.00513436,-0.0181109,0.00201574,0.994681
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,sd_err_mm,0.1,1.50891,0.00337405,1.51263,0.00338236,-0.00371322,0.00477751,-0.0130771,0.0056507,0.997545
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,sd_err_mm,0.15,1.50015,0.00335445,1.51263,0.00338236,-0.0124816,0.00476368,-0.0218184,-0.00314481,0.991748
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,sd_err_mm,0.2,1.50739,0.00337065,1.51263,0.00338236,-0.00523468,0.0047751,-0.0145939,0.00412452,0.996539
AF_rr0.1,0.05,1,retrospective,AP,A6,Tv,sd_err_mm,0.25,1.50478,0.0033648,1.51263,0.00338236,-0.00785241,0.00477097,-0.0172035,0.0014987,0.994809
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,bias_mm,0.1,-0.221063,0.00511215,-0.233788,0.00510053,0.0127254,0.00722146,-0.00142869,0.0268794,0.945569
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,bias_mm,0.15,-0.230923,0.00509867,-0.233788,0.00510053,0.002865,0.00721192,-0.0112704,0.0170004,0.987745
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,bias_mm,0.2,-0.216632,0.0050633,-0.233788,0.00510053,0.0171559,0.00718696,0.00306947,0.0312424,0.926618
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,bias_mm,0.25,-0.228029,0.00510414,-0.233788,0.00510053,0.00575944,0.00721579,-0.00838351,0.0199024,0.975365
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,relbias_pct,0.1,-3.20639,0.0860061,-3.41419,0.0859493,0.207802,0.121591,-0.0305158,0.44612,0.939136
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,relbias_pct,0.15,-3.33645,0.0860136,-3.41419,0.0859493,0.0777421,0.121596,-0.160586,0.316071,0.97723
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,relbias_pct,0.2,-3.08591,0.085812,-3.41419,0.0859493,0.328279,0.121454,0.09023,0.566328,0.903849
AF_rr0.1,0.05,1,retrospective,SL,A1,T1,relbias_pct,0.25,-3.30577,0.0862035,-3.41419,0.0859493,0.108426,0.121731,-0.130166,0.347018,0.968243
