u,view_errors,r_mean,beat_cv,N_beats,cell,axis,metric,rule,tau,value,mcse,n,lo95,hi95
low,True,0.53,0.25,5,458,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.11189,0.0009968481724916788,100000,0.10993621346845052,0.11384378653154949
low,True,0.53,0.25,5,458,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.06563,0.0007830881374404799,100000,0.0640951754417896,0.06716482455821039
low,True,0.53,0.25,5,458,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.03929,0.0006143801420944527,100000,0.03808583703917999,0.04049416296082001
low,True,0.53,0.25,5,458,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.0239,0.0004829988612823016,100000,0.022953339619845695,0.024846660380154307
low,True,0.53,0.25,5,458,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01009,0.0003160410084150473,100000,0.00947057100098281,0.01070942899901719
low,True,0.53,0.25,5,458,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00475,0.00021742671179043297,100000,0.004323851472252376,0.005176148527747624
low,True,0.53,0.25,7,459,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.09189,0.0009134890689001155,100000,0.09009959431056225,0.09368040568943775
low,True,0.53,0.25,7,459,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.05288,0.0007076984216458308,100000,0.05149293657071735,0.054267063429282655
low,True,0.53,0.25,7,459,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.02977,0.0005374360157265235,100000,0.02871664475687258,0.03082335524312742
low,True,0.53,0.25,7,459,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01708,0.0004097349582351987,100000,0.01627693423231751,0.017883065767682494
low,True,0.53,0.25,7,459,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.0071,0.000265510640088114,100000,0.0065796087038103405,0.00762039129618966
low,True,0.53,0.25,7,459,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00306,0.0001746607110943958,100000,0.002717671294040583,0.0034023287059594164
low,True,0.53,0.25,10,460,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.07327,0.0008240237077900126,100000,0.07165494319758506,0.07488505680241495
low,True,0.53,0.25,10,460,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.03995,0.0006193060430837084,100000,0.03873618245057348,0.04116381754942652
low,True,0.53,0.25,10,460,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.02212,0.00046508822388875856,100000,0.021208443824354092,0.02303155617564591
low,True,0.53,0.25,10,460,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01195,0.00034361602843872114,100000,0.011276524954437131,0.01262347504556287
low,True,0.53,0.25,10,460,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00506,0.00022437460640634002,100000,0.004620233848929405,0.005499766151070596
low,True,0.53,0.25,10,460,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00215,0.0001464710722292972,100000,0.0018629219713891777,0.002437078028610822
low,True,0.53,0.25,13,461,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.05313,0.0007092757087339168,100000,0.051739845144807034,0.05452015485519296
low,True,0.53,0.25,13,461,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.0293,0.0005333058222071085,100000,0.028254739787483666,0.030345260212516333
low,True,0.53,0.25,13,461,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.01616,0.0003987336755279143,100000,0.015378496350377607,0.016941503649622394
low,True,0.53,0.25,13,461,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00739,0.00027083921244901003,100000,0.006859164893811588,0.007920835106188412
low,True,0.53,0.25,13,461,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00297,0.0001720807688267344,100000,0.0026327278880072785,0.0033072721119927215
low,True,0.53,0.25,13,461,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00121,0.0001099334298564363,100000,0.0009945344350848597,0.0014254655649151402
low,True,0.53,0.3,1,462,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.33728,0.0014950658901867837,100000,0.334349724677606,0.34021027532239406
low,True,0.53,0.3,1,462,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.26368,0.0013933874464771095,100000,0.26094901076685295,0.2664109892331471
low,True,0.53,0.3,1,462,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.20365,0.001273486071773068,100000,0.20115401314482337,0.20614598685517663
low,True,0.53,0.3,1,462,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.16577,0.0011759689923633192,100000,0.1634651431098516,0.1680748568901484
low,True,0.53,0.3,1,462,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.10209,0.000957432148509752,100000,0.10021346745647823,0.10396653254352177
low,True,0.53,0.3,1,462,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.06388,0.0007733003659639635,100000,0.06236435912152381,0.0653956408784762
low,True,0.53,0.3,3,463,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.20259,0.001271012556586283,100000,0.20009886114554293,0.20508113885445706
low,True,0.53,0.3,3,463,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.1369,0.001087006853704244,100000,0.1347695056989864,0.13903049430101358
low,True,0.53,0.3,3,463,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.09341,0.0009202422067043002,100000,0.09160635840357902,0.095213641596421
low,True,0.53,0.3,3,463,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.0614,0.0007591445185206832,100000,0.05991210407290213,0.06288789592709787
low,True,0.53,0.3,3,463,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.0304,0.0005429165681759951,100000,0.029335903071371502,0.0314640969286285
low,True,0.53,0.3,3,463,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.01563,0.00039224613573622365,100000,0.01486121169481789,0.016398788305182113
low,True,0.53,0.3,5,464,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.15564,0.001146369008652973,100000,0.15339315801232448,0.15788684198767552
low,True,0.53,0.3,5,464,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.09894,0.0009441974179164016,100000,0.0970894070519909,0.1007905929480091
low,True,0.53,0.3,5,464,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.06274,0.0007668356564479771,100000,0.0612370297194456,0.06424297028055441
low,True,0.53,0.3,5,464,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.03661,0.000593883051618751,100000,0.0354460105986171,0.03777398940138289
low,True,0.53,0.3,5,464,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01689,0.0004074889924893677,100000,0.01609133624432457,0.01768866375567543
low,True,0.53,0.3,5,464,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00797,0.0002811846208454509,100000,0.007418888265789266,0.008521111734210733
low,True,0.53,0.3,7,465,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.12748,0.0010546508882089845,100000,0.12541292222654238,0.12954707777345764
low,True,0.53,0.3,7,465,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.07749,0.0008454897982826285,100000,0.07583287043299879,0.07914712956700122
low,True,0.53,0.3,7,465,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.04763,0.0006735085975694742,100000,0.04630994739507334,0.04895005260492666
low,True,0.53,0.3,7,465,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02665,0.0005093110788113685,100000,0.025651768620728554,0.027648231379271446
low,True,0.53,0.3,7,465,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.0116,0.0003386065563452663,100000,0.010936343339399305,0.012263656660600693
low,True,0.53,0.3,7,465,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.0052,0.00022744142102967965,100000,0.004754223002672984,0.005645776997327015
low,True,0.53,0.3,10,466,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.10086,0.0009522985897290829,100000,0.09899352904688023,0.10272647095311978
low,True,0.53,0.3,10,466,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.05984,0.0007500611601729555,100000,0.058369907128262774,0.06131009287173722
low,True,0.53,0.3,10,466,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.03538,0.000584193936976412,100000,0.034235000914507964,0.03652499908549204
low,True,0.53,0.3,10,466,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01805,0.0004210011579556522,100000,0.017224852886448608,0.018875147113551392
low,True,0.53,0.3,10,466,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00783,0.00027872371804351346,100000,0.007283711546688563,0.008376288453311436
low,True,0.53,0.3,10,466,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00334,0.0001824512099165144,100000,0.002982402196807189,0.0036975978031928113
low,True,0.53,0.3,13,467,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.05923,0.0007464704086566326,100000,0.05776694487196771,0.06069305512803229
low,True,0.53,0.3,13,467,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.03298,0.0005647328536573732,100000,0.031873143937214285,0.03408685606278572
low,True,0.53,0.3,13,467,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.01863,0.00042758534937483534,100000,0.0177919481082979,0.0194680518917021
low,True,0.53,0.3,13,467,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00904,0.00029930383225077486,100000,0.008453375263726443,0.009626624736273556
low,True,0.53,0.3,13,467,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00399,0.00019935094431680023,100000,0.0035992793257730664,0.004380720674226932
low,True,0.53,0.3,13,467,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00189,0.00013734729338432558,100000,0.0016208042494692838,0.002159195750530716
low,True,0.64,0.05,1,468,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.04567,0.0006601836948910508,100000,0.04437606372462656,0.046963936275373444
low,True,0.64,0.05,1,468,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.0207,0.0004502389365659083,100000,0.019817547892932535,0.021582452107067465
low,True,0.64,0.05,1,468,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.01001,0.0003147983465649081,100000,0.009393006573473256,0.010626993426526744
low,True,0.64,0.05,1,468,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02161,0.00045981526616675094,100000,0.02070877863166275,0.02251122136833725
low,True,0.64,0.05,1,468,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00711,0.00026569621562980535,100000,0.006589244982429344,0.007630755017570656
low,True,0.64,0.05,1,468,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00269,0.0001637914497157895,100000,0.0023689746550492425,0.0030110253449507577
low,True,0.64,0.05,3,469,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02377,0.0004817155498839538,100000,0.022825854863987246,0.024714145136012753
low,True,0.64,0.05,3,469,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01133,0.00033468837894375716,100000,0.010674022826051878,0.011985977173948122
low,True,0.64,0.05,3,469,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00581,0.0002403381763266086,100000,0.005338945826574195,0.006281054173425805
low,True,0.64,0.05,3,469,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00629,0.00025000871784799824,100000,0.005799991913331765,0.006780008086668234
low,True,0.64,0.05,3,469,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00238,0.0001540887925840163,100000,0.0020779915137318613,0.002682008486268139
low,True,0.64,0.05,3,469,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00103,0.00010143663539372746,100000,0.0008311878463471685,0.0012288121536528317
low,True,0.64,0.05,5,470,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02114,0.00045489669596513886,100000,0.020248418852189382,0.022031581147810616
low,True,0.64,0.05,5,470,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01054,0.00032293820461506257,100000,0.009907052744729845,0.011172947255270156
low,True,0.64,0.05,5,470,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00528,0.00022917507717899868,100000,0.004830825099031941,0.005729174900968059
low,True,0.64,0.05,5,470,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00602,0.0002446172438729535,100000,0.005540559008229791,0.00649944099177021
low,True,0.64,0.05,5,470,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00203,0.00014233337978141318,100000,0.0017510316996301024,0.002308968300369898
low,True,0.64,0.05,5,470,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00089,9.429782075954883e-05,100000,0.0007051796660328315,0.0010748203339671684
low,True,0.64,0.05,7,471,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01943,0.00043649140999566075,100000,0.018574492550099263,0.020285507449900736
low,True,0.64,0.05,7,471,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00961,0.0003085068540567616,100000,0.009005337672295494,0.010214662327704507
low,True,0.64,0.05,7,471,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00476,0.0002176543682079457,100000,0.004333405273869682,0.005186594726130318
low,True,0.64,0.05,7,471,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00547,0.00023323977147990862,100000,0.005012858444531153,0.0059271415554688475
low,True,0.64,0.05,7,471,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00215,0.0001464710722292972,100000,0.0018629219713891777,0.002437078028610822
low,True,0.64,0.05,7,471,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00106,0.00010290172010224125,100000,0.0008583163330615309,0.001261683666938469
low,True,0.64,0.05,10,472,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01892,0.0004308367858017697,100000,0.018075575409952818,0.01976442459004718
low,True,0.64,0.05,10,472,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00916,0.0003012655705519633,100000,0.00856953032727869,0.009750469672721309
low,True,0.64,0.05,10,472,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00455,0.00021282146273343767,100000,0.004132877594615121,0.004967122405384879
low,True,0.64,0.05,10,472,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00497,0.00022238028464771783,100000,0.00453414264778072,0.005405857352219279
low,True,0.64,0.05,10,472,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00202,0.00014198308349940846,100000,0.0017417182677321656,0.0022982817322678346
low,True,0.64,0.05,10,472,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00093,9.639165420304809e-05,100000,0.0007410758278615771,0.001118924172138423
low,True,0.64,0.05,13,473,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01774,0.00041743613164171595,100000,0.016921840209682973,0.018558159790317025
low,True,0.64,0.05,13,473,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00869,0.0002935044105290413,100000,0.008114741921521857,0.009265258078478143
low,True,0.64,0.05,13,473,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00463,0.00021467564137554125,100000,0.004209243471227028,0.005050756528772971
low,True,0.64,0.05,13,473,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00442,0.00020977281997437133,100000,0.004008852824671751,0.004831147175328249
low,True,0.64,0.05,13,473,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00158,0.00012559871018446008,100000,0.0013338310495920249,0.0018261689504079752
low,True,0.64,0.05,13,473,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00059,7.6788794755485e-05,100000,0.0004394967266758606,0.0007405032733241395
low,True,0.64,0.1,1,474,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.08595,0.0008863554450670453,100000,0.08421277523646462,0.08768722476353538
low,True,0.64,0.1,1,474,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.04373,0.0006466659655494481,100000,0.04246255798749784,0.04499744201250216
low,True,0.64,0.1,1,474,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.02344,0.0004784408678196293,100000,0.02250227312294477,0.02437772687705523
low,True,0.64,0.1,1,474,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.03983,0.000618413867082555,100000,0.038617931083417406,0.04104206891658259
low,True,0.64,0.1,1,474,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01505,0.0003850129543275135,100000,0.014295388469984429,0.01580461153001557
low,True,0.64,0.1,1,474,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00633,0.0002507973504644736,100000,0.0058384462217942485,0.006821553778205751
low,True,0.64,0.1,3,475,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.03689,0.0005960631501778985,100000,0.035721737683924726,0.03805826231607527
low,True,0.64,0.1,3,475,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01834,0.0004243070162040689,100000,0.017508373523292608,0.01917162647670739
low,True,0.64,0.1,3,475,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00938,0.0003048280761347288,100000,0.008782547944586673,0.009977452055413326
low,True,0.64,0.1,3,475,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.01171,0.0003401892987734917,100000,0.011043241221218712,0.012376758778781288
low,True,0.64,0.1,3,475,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00451,0.00021188817569652157,100000,0.004094706803609143,0.004925293196390857
low,True,0.64,0.1,3,475,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00182,0.0001347845540112071,100000,0.0015558271263819785,0.0020841728736180217
low,True,0.64,0.1,5,476,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02851,0.0005262811026438247,100000,0.0274785079849378,0.0295414920150622
low,True,0.64,0.1,5,476,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01408,0.000372582254005743,100000,0.013349752195109888,0.014810247804890113
low,True,0.64,0.1,5,476,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00743,0.0002715657397390179,100000,0.006897740926478156,0.007962259073521844
low,True,0.64,0.1,5,476,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00812,0.00028379685692410335,100000,0.007563768377115607,0.008676231622884393
low,True,0.64,0.1,5,476,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00336,0.00018299481959880721,100000,0.0030013367413998437,0.0037186632586001566
low,True,0.64,0.1,5,476,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00152,0.0001231945453337931,100000,0.0012785431261493976,0.0017614568738506026
low,True,0.64,0.1,7,477,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02522,0.0004958220608242437,100000,0.024248206610378673,0.026191793389621326
low,True,0.64,0.1,7,477,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01183,0.0003419071672252572,100000,0.011159874260896516,0.012500125739103484
low,True,0.64,0.1,7,477,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00608,0.0002458258245180925,100000,0.005598190233674222,0.006561809766325779
low,True,0.64,0.1,7,477,SL,p_any_adj,any adjudication (diff >= t_adj),4.0,0.00701,0.00026383441587480585,100000,0.0064928940429243515,0.007527105957075648
low,True,0.64,0.1,7,477,SL,p_any_adj,any adjudication (diff >= t_adj),5.0,0.00271,0.00016439756385056318,100000,0.0023877866931651948,0.0030322133068348056
low,True,0.64,0.1,7,477,SL,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00116,0.00010764081010471818,100000,0.0009490278872639162,0.001370972112736084
low,True,0.64,0.1,10,478,AP,p_any_adj,any adjudication (diff >= t_adj),4.0,0.02238,0.0004677513826810136,100000,0.02146322412899499,0.02329677587100501
low,True,0.64,0.1,10,478,AP,p_any_adj,any adjudication (diff >= t_adj),5.0,0.01099,0.0003296849996587652,100000,0.010343829269328808,0.011636170730671191
low,True,0.64,0.1,10,478,AP,p_any_adj,any adjudication (diff >= t_adj),6.0,0.00523,0.00022809311914216089,100000,0.004782945697833654,0.005677054302166347
