rhythm_state,p_beat_cv,axis,estimand,W,p_N_beats,rmse_win,smallest_nowin_N_as_good
sinus,0.2,AP,Tv,0.25,7,1.38433,7
sinus,0.2,AP,Tv,0.25,10,1.25377,7
sinus,0.2,AP,Tv,0.25,13,1.16247,10
sinus,0.2,SL,T1,0.1,1,2.14497,3
sinus,0.2,SL,T1,0.1,3,1.64982,3
sinus,0.2,SL,T1,0.1,5,1.52162,5
sinus,0.2,SL,T1,0.1,7,1.44885,5
sinus,0.2,SL,T1,0.1,10,1.37979,7
sinus,0.2,SL,T1,0.1,13,1.25818,13
sinus,0.2,SL,T1,0.15,1,2.13325,3
sinus,0.2,SL,T1,0.15,3,1.65695,3
sinus,0.2,SL,T1,0.15,5,1.51713,5
sinus,0.2,SL,T1,0.15,7,1.44917,5
sinus,0.2,SL,T1,0.15,10,1.39055,7
sinus,0.2,SL,T1,0.15,13,1.33173,10
sinus,0.2,SL,T1,0.2,1,2.14049,3
sinus,0.2,SL,T1,0.2,3,1.64625,3
sinus,0.2,SL,T1,0.2,5,1.49324,5
sinus,0.2,SL,T1,0.2,7,1.42337,5
sinus,0.2,SL,T1,0.2,10,1.34875,7
sinus,0.2,SL,T1,0.2,13,1.32394,10
sinus,0.2,SL,T1,0.25,1,2.14642,3
sinus,0.2,SL,T1,0.25,3,1.62617,3
sinus,0.2,SL,T1,0.25,5,1.47216,5
sinus,0.2,SL,T1,0.25,7,1.39158,7
sinus,0.2,SL,T1,0.25,10,1.32991,10
sinus,0.2,SL,T1,0.25,13,1.29687,10
sinus,0.2,SL,T2,0.1,1,2.1067,3
sinus,0.2,SL,T2,0.1,3,1.61247,3
sinus,0.2,SL,T2,0.1,5,1.48213,5
sinus,0.2,SL,T2,0.1,7,1.41125,5
sinus,0.2,SL,T2,0.1,10,1.32924,7
sinus,0.2,SL,T2,0.1,13,1.19248,13
sinus,0.2,SL,T2,0.15,1,2.09695,3
sinus,0.2,SL,T2,0.15,3,1.61953,3
sinus,0.2,SL,T2,0.15,5,1.47478,5
sinus,0.2,SL,T2,0.15,7,1.40172,5
sinus,0.2,SL,T2,0.15,10,1.34402,5
sinus,0.2,SL,T2,0.15,13,1.27606,7
sinus,0.2,SL,T2,0.2,1,2.10297,3
sinus,0.2,SL,T2,0.2,3,1.60918,3
sinus,0.2,SL,T2,0.2,5,1.45314,5
sinus,0.2,SL,T2,0.2,7,1.37298,5
sinus,0.2,SL,T2,0.2,10,1.30041,7
sinus,0.2,SL,T2,0.2,13,1.26599,10
sinus,0.2,SL,T2,0.25,1,2.10708,3
sinus,0.2,SL,T2,0.25,3,1.58576,3
sinus,0.2,SL,T2,0.25,5,1.42781,5
sinus,0.2,SL,T2,0.25,7,1.34032,5
sinus,0.2,SL,T2,0.25,10,1.27636,7
sinus,0.2,SL,T2,0.25,13,1.23442,10
sinus,0.2,SL,Tv,0.1,1,1.96014,3
sinus,0.2,SL,Tv,0.1,3,1.4283,3
sinus,0.2,SL,Tv,0.1,5,1.28038,5
sinus,0.2,SL,Tv,0.1,7,1.19837,5
sinus,0.2,SL,Tv,0.1,10,1.10087,7
sinus,0.2,SL,Tv,0.1,13,0.922468,13
sinus,0.2,SL,Tv,0.15,1,1.95524,3
sinus,0.2,SL,Tv,0.15,3,1.43471,3
sinus,0.2,SL,Tv,0.15,5,1.27348,5
sinus,0.2,SL,Tv,0.15,7,1.18946,5
sinus,0.2,SL,Tv,0.15,10,1.11305,5
sinus,0.2,SL,Tv,0.15,13,1.04181,7
sinus,0.2,SL,Tv,0.2,1,1.95891,3
sinus,0.2,SL,Tv,0.2,3,1.42304,3
sinus,0.2,SL,Tv,0.2,5,1.25397,5
sinus,0.2,SL,Tv,0.2,7,1.15943,5
sinus,0.2,SL,Tv,0.2,10,1.07787,7
sinus,0.2,SL,Tv,0.2,13,1.02486,10
sinus,0.2,SL,Tv,0.25,1,1.9657,1
sinus,0.2,SL,Tv,0.25,3,1.39676,3
sinus,0.2,SL,Tv,0.25,5,1.22,5
sinus,0.2,SL,Tv,0.25,7,1.12236,5
sinus,0.2,SL,Tv,0.25,10,1.04072,7
sinus,0.2,SL,Tv,0.25,13,0.988132,10
sinus,0.25,AP,T1,0.1,1,3.4765,1
sinus,0.25,AP,T1,0.1,3,2.55374,3
sinus,0.25,AP,T1,0.1,5,2.31136,5
sinus,0.25,AP,T1,0.1,7,2.18333,5
sinus,0.25,AP,T1,0.1,10,1.99064,7
sinus,0.25,AP,T1,0.1,13,1.70684,
sinus,0.25,AP,T1,0.15,1,3.47205,1
sinus,0.25,AP,T1,0.15,3,2.59141,3
sinus,0.25,AP,T1,0.15,5,2.32386,5
sinus,0.25,AP,T1,0.15,7,2.18835,5
sinus,0.25,AP,T1,0.15,10,2.06156,7
sinus,0.25,AP,T1,0.15,13,1.9311,10
sinus,0.25,AP,T1,0.2,1,3.50379,1
sinus,0.25,AP,T1,0.2,3,2.57741,3
sinus,0.25,AP,T1,0.2,5,2.31334,5
sinus,0.25,AP,T1,0.2,7,2.16083,5
sinus,0.25,AP,T1,0.2,10,2.02495,7
sinus,0.25,AP,T1,0.2,13,1.94671,10
sinus,0.25,AP,T1,0.25,1,3.46747,1
sinus,0.25,AP,T1,0.25,3,2.5437,3
sinus,0.25,AP,T1,0.25,5,2.26115,5
sinus,0.25,AP,T1,0.25,7,2.11763,5
sinus,0.25,AP,T1,0.25,10,1.98708,7
sinus,0.25,AP,T1,0.25,13,1.89828,10
sinus,0.25,AP,T2,0.1,1,3.42838,1
sinus,0.25,AP,T2,0.1,3,2.48979,3
sinus,0.25,AP,T2,0.1,5,2.23426,5
sinus,0.25,AP,T2,0.1,7,2.09604,5
sinus,0.25,AP,T2,0.1,10,1.89097,7
sinus,0.25,AP,T2,0.1,13,1.61576,
sinus,0.25,AP,T2,0.15,1,3.43074,1
sinus,0.25,AP,T2,0.15,3,2.52341,3
sinus,0.25,AP,T2,0.15,5,2.25056,5
sinus,0.25,AP,T2,0.15,7,2.10066,5
sinus,0.25,AP,T2,0.15,10,1.96594,7
sinus,0.25,AP,T2,0.15,13,1.81878,10
sinus,0.25,AP,T2,0.2,1,3.45608,1
sinus,0.25,AP,T2,0.2,3,2.5118,3
sinus,0.25,AP,T2,0.2,5,2.23365,5
sinus,0.25,AP,T2,0.2,7,2.07721,5
sinus,0.25,AP,T2,0.2,10,1.92347,7
sinus,0.25,AP,T2,0.2,13,1.82892,10
sinus,0.25,AP,T2,0.25,1,3.42982,1
sinus,0.25,AP,T2,0.25,3,2.47748,3
sinus,0.25,AP,T2,0.25,5,2.17539,5
sinus,0.25,AP,T2,0.25,7,2.02274,5
sinus,0.25,AP,T2,0.25,10,1.87487,10
sinus,0.25,AP,T2,0.25,13,1.77926,10
sinus,0.25,AP,Tv,0.1,1,3.20968,1
sinus,0.25,AP,Tv,0.1,3,2.2046,3
sinus,0.25,AP,Tv,0.1,5,1.91244,5
sinus,0.25,AP,Tv,0.1,7,1.7568,5
sinus,0.25,AP,Tv,0.1,10,1.50419,7
sinus,0.25,AP,Tv,0.1,13,1.09861,
sinus,0.25,AP,Tv,0.15,1,3.21595,1
sinus,0.25,AP,Tv,0.15,3,2.23231,3
sinus,0.25,AP,Tv,0.15,5,1.92867,5
sinus,0.25,AP,Tv,0.15,7,1.75497,5
sinus,0.25,AP,Tv,0.15,10,1.59309,7
sinus,0.25,AP,Tv,0.15,13,1.39947,10
sinus,0.25,AP,Tv,0.2,1,3.23764,1
sinus,0.25,AP,Tv,0.2,3,2.21238,3
sinus,0.25,AP,Tv,0.2,5,1.90017,5
sinus,0.25,AP,Tv,0.2,7,1.72442,5
sinus,0.25,AP,Tv,0.2,10,1.54381,7
sinus,0.25,AP,Tv,0.2,13,1.43166,10
sinus,0.25,AP,Tv,0.25,1,3.22798,1
sinus,0.25,AP,Tv,0.25,3,2.19311,3
sinus,0.25,AP,Tv,0.25,5,1.84686,5
sinus,0.25,AP,Tv,0.25,7,1.65167,5
sinus,0.25,AP,Tv,0.25,10,1.48011,7
sinus,0.25,AP,Tv,0.25,13,1.36848,10
sinus,0.25,SL,T1,0.1,1,2.43796,1
sinus,0.25,SL,T1,0.1,3,1.8167,3
sinus,0.25,SL,T1,0.1,5,1.64369,5
sinus,0.25,SL,T1,0.1,7,1.55229,5
sinus,0.25,SL,T1,0.1,10,1.41464,7
sinus,0.25,SL,T1,0.1,13,1.25277,
sinus,0.25,SL,T1,0.15,1,2.43387,3
sinus,0.25,SL,T1,0.15,3,1.83038,3
sinus,0.25,SL,T1,0.15,5,1.64419,5
sinus,0.25,SL,T1,0.15,7,1.55312,5
sinus,0.25,SL,T1,0.15,10,1.48308,7
sinus,0.25,SL,T1,0.15,13,1.36466,10
sinus,0.25,SL,T1,0.2,1,2.45084,1
sinus,0.25,SL,T1,0.2,3,1.81975,3
sinus,0.25,SL,T1,0.2,5,1.64702,5
sinus,0.25,SL,T1,0.2,7,1.5398,5
sinus,0.25,SL,T1,0.2,10,1.44964,7
sinus,0.25,SL,T1,0.2,13,1.40066,10
sinus,0.25,SL,T1,0.25,1,2.44031,1
sinus,0.25,SL,T1,0.25,3,1.7982,3
sinus,0.25,SL,T1,0.25,5,1.61003,5
sinus,0.25,SL,T1,0.25,7,1.51543,5
sinus,0.25,SL,T1,0.25,10,1.42663,7
sinus,0.25,SL,T1,0.25,13,1.36337,10
sinus,0.25,SL,T2,0.1,1,2.4146,1
sinus,0.25,SL,T2,0.1,3,1.79183,3
sinus,0.25,SL,T2,0.1,5,1.61508,5
sinus,0.25,SL,T2,0.1,7,1.52339,5
sinus,0.25,SL,T2,0.1,10,1.37237,7
sinus,0.25,SL,T2,0.1,13,1.20283,
sinus,0.25,SL,T2,0.15,1,2.41018,1
sinus,0.25,SL,T2,0.15,3,1.80055,3
sinus,0.25,SL,T2,0.15,5,1.61546,5
sinus,0.25,SL,T2,0.15,7,1.52393,5
sinus,0.25,SL,T2,0.15,10,1.44574,7
sinus,0.25,SL,T2,0.15,13,1.32272,10
sinus,0.25,SL,T2,0.2,1,2.42166,1
sinus,0.25,SL,T2,0.2,3,1.79078,3
sinus,0.25,SL,T2,0.2,5,1.60861,5
sinus,0.25,SL,T2,0.2,7,1.50568,5
sinus,0.25,SL,T2,0.2,10,1.41156,7
sinus,0.25,SL,T2,0.2,13,1.35531,10
sinus,0.25,SL,T2,0.25,1,2.41868,1
sinus,0.25,SL,T2,0.25,3,1.77121,3
sinus,0.25,SL,T2,0.25,5,1.57888,5
sinus,0.25,SL,T2,0.25,7,1.47877,5
sinus,0.25,SL,T2,0.25,10,1.37944,7
sinus,0.25,SL,T2,0.25,13,1.31966,10
sinus,0.25,SL,Tv,0.1,1,2.29144,1
sinus,0.25,SL,Tv,0.1,3,1.62489,3
sinus,0.25,SL,Tv,0.1,5,1.4316,5
sinus,0.25,SL,Tv,0.1,7,1.33154,5
sinus,0.25,SL,Tv,0.1,10,1.14803,7
sinus,0.25,SL,Tv,0.1,13,0.924546,
sinus,0.25,SL,Tv,0.15,1,2.28952,1
sinus,0.25,SL,Tv,0.15,3,1.63332,3
sinus,0.25,SL,Tv,0.15,5,1.43514,5
sinus,0.25,SL,Tv,0.15,7,1.33178,5
sinus,0.25,SL,Tv,0.15,10,1.23352,7
sinus,0.25,SL,Tv,0.15,13,1.089,10
sinus,0.25,SL,Tv,0.2,1,2.2951,1
sinus,0.25,SL,Tv,0.2,3,1.62337,3
sinus,0.25,SL,Tv,0.2,5,1.42161,5
sinus,0.25,SL,Tv,0.2,7,1.31101,5
sinus,0.25,SL,Tv,0.2,10,1.20437,7
sinus,0.25,SL,Tv,0.2,13,1.13119,7
sinus,0.25,SL,Tv,0.25,1,2.29157,1
sinus,0.25,SL,Tv,0.25,3,1.61195,3
sinus,0.25,SL,Tv,0.25,5,1.39482,5
sinus,0.25,SL,Tv,0.25,7,1.27586,5
sinus,0.25,SL,Tv,0.25,10,1.16465,7
sinus,0.25,SL,Tv,0.25,13,1.10088,10
sinus,0.3,AP,T1,0.1,1,4.03553,1
sinus,0.3,AP,T1,0.1,3,2.88066,3
sinus,0.3,AP,T1,0.1,5,2.56039,5
sinus,0.3,AP,T1,0.1,7,2.39924,5
sinus,0.3,AP,T1,0.1,10,2.01239,10
sinus,0.3,AP,T1,0.1,13,1.72428,
sinus,0.3,AP,T1,0.15,1,4.03276,1
sinus,0.3,AP,T1,0.15,3,2.88084,3
sinus,0.3,AP,T1,0.15,5,2.56515,5
sinus,0.3,AP,T1,0.15,7,2.3941,5
sinus,0.3,AP,T1,0.15,10,2.23018,7
sinus,0.3,AP,T1,0.15,13,1.93396,13
sinus,0.3,AP,T1,0.2,1,4.04719,1
sinus,0.3,AP,T1,0.2,3,2.90767,3
sinus,0.3,AP,T1,0.2,5,2.55878,5
sinus,0.3,AP,T1,0.2,7,2.37163,5
sinus,0.3,AP,T1,0.2,10,2.21511,7
sinus,0.3,AP,T1,0.2,13,2.07,10
sinus,0.3,AP,T1,0.25,1,4.02098,1
sinus,0.3,AP,T1,0.25,3,2.87509,3
sinus,0.3,AP,T1,0.25,5,2.53748,5
sinus,0.3,AP,T1,0.25,7,2.32723,5
sinus,0.3,AP,T1,0.25,10,2.17053,7
sinus,0.3,AP,T1,0.25,13,2.07411,10
sinus,0.3,AP,T2,0.1,1,4.01415,1
sinus,0.3,AP,T2,0.1,3,2.82568,3
sinus,0.3,AP,T2,0.1,5,2.49472,5
sinus,0.3,AP,T2,0.1,7,2.32349,5
sinus,0.3,AP,T2,0.1,10,1.93642,10
sinus,0.3,AP,T2,0.1,13,1.67117,
sinus,0.3,AP,T2,0.15,1,4.01714,1
sinus,0.3,AP,T2,0.15,3,2.83081,3
sinus,0.3,AP,T2,0.15,5,2.51183,5
sinus,0.3,AP,T2,0.15,7,2.32669,5
sinus,0.3,AP,T2,0.15,10,2.14957,7
sinus,0.3,AP,T2,0.15,13,1.85453,13
sinus,0.3,AP,T2,0.2,1,4.02603,1
sinus,0.3,AP,T2,0.2,3,2.86206,3
sinus,0.3,AP,T2,0.2,5,2.50273,5
sinus,0.3,AP,T2,0.2,7,2.30342,5
sinus,0.3,AP,T2,0.2,10,2.13506,7
sinus,0.3,AP,T2,0.2,13,1.97612,10
sinus,0.3,AP,T2,0.25,1,3.99399,3
sinus,0.3,AP,T2,0.25,3,2.83566,3
sinus,0.3,AP,T2,0.25,5,2.47974,5
sinus,0.3,AP,T2,0.25,7,2.26098,5
sinus,0.3,AP,T2,0.25,10,2.08044,7
sinus,0.3,AP,T2,0.25,13,1.97525,10
sinus,0.3,AP,Tv,0.1,1,3.82648,1
sinus,0.3,AP,Tv,0.1,3,2.56539,3
sinus,0.3,AP,Tv,0.1,5,2.19729,5
sinus,0.3,AP,Tv,0.1,7,2.01182,5
sinus,0.3,AP,Tv,0.1,10,1.54292,10
sinus,0.3,AP,Tv,0.1,13,1.16127,
sinus,0.3,AP,Tv,0.15,1,3.8287,1
sinus,0.3,AP,Tv,0.15,3,2.5771,3
sinus,0.3,AP,Tv,0.15,5,2.22031,5
sinus,0.3,AP,Tv,0.15,7,2.02417,5
sinus,0.3,AP,Tv,0.15,10,1.82052,7
sinus,0.3,AP,Tv,0.15,13,1.44143,13
sinus,0.3,AP,Tv,0.2,1,3.82549,1
sinus,0.3,AP,Tv,0.2,3,2.60398,3
sinus,0.3,AP,Tv,0.2,5,2.21402,5
sinus,0.3,AP,Tv,0.2,7,1.99285,5
sinus,0.3,AP,Tv,0.2,10,1.79689,7
sinus,0.3,AP,Tv,0.2,13,1.62222,10
sinus,0.3,AP,Tv,0.25,1,3.8102,3
sinus,0.3,AP,Tv,0.25,3,2.57595,3
sinus,0.3,AP,Tv,0.25,5,2.18637,5
sinus,0.3,AP,Tv,0.25,7,1.94219,5
sinus,0.3,AP,Tv,0.25,10,1.7355,7
sinus,0.3,AP,Tv,0.25,13,1.60558,10
sinus,0.3,SL,T1,0.1,1,2.76604,1
sinus,0.3,SL,T1,0.1,3,1.98957,3
sinus,0.3,SL,T1,0.1,5,1.78123,5
sinus,0.3,SL,T1,0.1,7,1.66976,5
sinus,0.3,SL,T1,0.1,10,1.42358,10
sinus,0.3,SL,T1,0.1,13,1.26477,
sinus,0.3,SL,T1,0.15,1,2.778,1
sinus,0.3,SL,T1,0.15,3,2.00026,3
sinus,0.3,SL,T1,0.15,5,1.79071,5
sinus,0.3,SL,T1,0.15,7,1.68468,5
sinus,0.3,SL,T1,0.15,10,1.56408,7
sinus,0.3,SL,T1,0.15,13,1.37506,13
sinus,0.3,SL,T1,0.2,1,2.79737,1
sinus,0.3,SL,T1,0.2,3,2.00765,3
sinus,0.3,SL,T1,0.2,5,1.78981,5
sinus,0.3,SL,T1,0.2,7,1.68038,5
sinus,0.3,SL,T1,0.2,10,1.56377,7
sinus,0.3,SL,T1,0.2,13,1.46275,10
sinus,0.3,SL,T1,0.25,1,2.76784,1
sinus,0.3,SL,T1,0.25,3,2.01319,3
sinus,0.3,SL,T1,0.25,5,1.77762,5
sinus,0.3,SL,T1,0.25,7,1.6541,5
sinus,0.3,SL,T1,0.25,10,1.53237,7
sinus,0.3,SL,T1,0.25,13,1.46735,10
sinus,0.3,SL,T2,0.1,1,2.74934,1
sinus,0.3,SL,T2,0.1,3,1.97142,3
sinus,0.3,SL,T2,0.1,5,1.766,5
sinus,0.3,SL,T2,0.1,7,1.64735,5
sinus,0.3,SL,T2,0.1,10,1.38926,10
sinus,0.3,SL,T2,0.1,13,1.23108,
sinus,0.3,SL,T2,0.15,1,2.76535,1
sinus,0.3,SL,T2,0.15,3,1.98208,3
sinus,0.3,SL,T2,0.15,5,1.77676,5
sinus,0.3,SL,T2,0.15,7,1.66235,5
sinus,0.3,SL,T2,0.15,10,1.53624,7
sinus,0.3,SL,T2,0.15,13,1.33943,13
sinus,0.3,SL,T2,0.2,1,2.78162,1
sinus,0.3,SL,T2,0.2,3,1.9948,3
sinus,0.3,SL,T2,0.2,5,1.7708,5
sinus,0.3,SL,T2,0.2,7,1.66007,5
sinus,0.3,SL,T2,0.2,10,1.53538,7
sinus,0.3,SL,T2,0.2,13,1.42915,10
sinus,0.3,SL,T2,0.25,1,2.75471,1
sinus,0.3,SL,T2,0.25,3,1.99698,3
sinus,0.3,SL,T2,0.25,5,1.76083,5
sinus,0.3,SL,T2,0.25,7,1.62993,5
sinus,0.3,SL,T2,0.25,10,1.5059,7
sinus,0.3,SL,T2,0.25,13,1.42857,10
sinus,0.3,SL,Tv,0.1,1,2.638,1
sinus,0.3,SL,Tv,0.1,3,1.82568,3
sinus,0.3,SL,Tv,0.1,5,1.59163,5
sinus,0.3,SL,Tv,0.1,7,1.46772,5
sinus,0.3,SL,Tv,0.1,10,1.16185,10
sinus,0.3,SL,Tv,0.1,13,0.956322,
sinus,0.3,SL,Tv,0.15,1,2.65416,1
sinus,0.3,SL,Tv,0.15,3,1.83343,3
sinus,0.3,SL,Tv,0.15,5,1.60805,5
sinus,0.3,SL,Tv,0.15,7,1.4816,5
sinus,0.3,SL,Tv,0.15,10,1.34267,7
sinus,0.3,SL,Tv,0.15,13,1.10708,13
sinus,0.3,SL,Tv,0.2,1,2.66647,1
sinus,0.3,SL,Tv,0.2,3,1.846,3
sinus,0.3,SL,Tv,0.2,5,1.60183,5
sinus,0.3,SL,Tv,0.2,7,1.47821,5
sinus,0.3,SL,Tv,0.2,10,1.34516,7
sinus,0.3,SL,Tv,0.2,13,1.21894,10
sinus,0.3,SL,Tv,0.25,1,2.63823,1
sinus,0.3,SL,Tv,0.25,3,1.84087,3
sinus,0.3,SL,Tv,0.25,5,1.5858,5
sinus,0.3,SL,Tv,0.25,7,1.44083,5
sinus,0.3,SL,Tv,0.25,10,1.30974,7
sinus,0.3,SL,Tv,0.25,13,1.22014,10
